date,states,consumption
2020-02-03,Manipur,2.3
2020-02-03,Meghalaya,5.1
2020-02-03,Mizoram,1.7
2020-02-03,Nagaland,2.1
2020-02-03,Tripura,4.5
2020-02-04,Punjab,148.4
2020-02-04,Haryana,148.9
2020-02-04,Rajasthan,193.7
2020-02-04,Delhi,82.8
2020-02-04,UP,325.9
2020-02-04,Uttarakhand,35.4
2020-02-04,HP,25.9
2020-02-04,J&K,39.9
2020-02-04,Chandigarh,4
2020-02-04,Chhattisgarh,83.7
2020-02-04,Gujarat,307.2
2020-02-04,MP,173.2
2020-02-04,Maharashtra,401.5
2020-02-04,Goa,11.2
2020-02-04,DNH,16.6
2020-02-04,Andhra Pradesh,158.4
2020-02-04,Telangana,166.7
2020-02-04,Karnataka,145.7
2020-02-04,Kerala,72.1
2020-02-04,Tamil Nadu,312.9
2020-02-04,Pondy,8.2
2020-02-04,Bihar,81.3
2020-02-04,Jharkhand,20.9
2020-02-04,Odisha,76.7
2020-02-04,West Bengal,118.3
2020-02-04,Sikkim,0.4
2020-02-04,Arunachal Pradesh,2
2020-02-04,Assam,23.5
2020-02-04,Manipur,2.4
2020-02-04,Meghalaya,5.2
2020-02-04,Mizoram,1.6
2020-02-04,Nagaland,2.1
2020-02-04,Tripura,4.2
2020-02-05,Punjab,154.6
2020-02-05,Haryana,155.6
2020-02-05,Rajasthan,197.7
2020-02-05,Delhi,83.2
2020-02-05,UP,332.7
2020-02-05,Uttarakhand,35.4
2020-02-05,HP,27.2
2020-02-05,J&K,39.9
2020-02-05,Chandigarh,4.1
2020-02-05,Chhattisgarh,87.5
2020-02-05,Gujarat,327.4
2020-02-05,MP,178.6
2020-02-05,Maharashtra,418.3
2020-02-05,Goa,11.2
2020-02-05,DNH,17.7
2020-02-05,Andhra Pradesh,159.6
2020-02-05,Telangana,168.6
2020-02-05,Karnataka,153.5
2020-02-05,Kerala,71.7
2020-02-05,Tamil Nadu,318.7
2020-02-05,Pondy,8.2
2020-02-05,Bihar,91.3
2020-02-05,Jharkhand,23.2
2020-02-05,Odisha,78.3
2020-02-05,West Bengal,128.2
2020-02-05,Sikkim,0.6
2020-02-05,Arunachal Pradesh,2.2
2020-02-05,Assam,26.1
2020-02-05,Manipur,2.5
2020-02-05,Meghalaya,5.6
2020-02-05,Mizoram,1.8
2020-02-05,Nagaland,2.2
2020-02-05,Tripura,3.8
2020-02-13,Punjab,155.3
2020-02-13,Haryana,158.2
2020-02-13,Rajasthan,201.4
2020-02-13,Delhi,84.9
2020-02-13,UP,329.4
2020-02-13,Uttarakhand,34.9
2020-02-13,HP,27.8
2020-02-13,J&K,40.6
2020-02-13,Chandigarh,4.1
2020-02-13,Chhattisgarh,88.3
2020-02-13,Gujarat,329.8
2020-02-13,MP,180.5
2020-02-13,Maharashtra,414.9
2020-02-13,Goa,12.7
2020-02-13,DNH,17.7
2020-02-13,Andhra Pradesh,159.1
2020-02-13,Telangana,165.9
2020-02-13,Karnataka,156.5
2020-02-13,Kerala,70.2
2020-02-13,Tamil Nadu,323.6
2020-02-13,Pondy,8.4
2020-02-13,Bihar,93
2020-02-13,Jharkhand,23.8
2020-02-13,Odisha,90.7
2020-02-13,West Bengal,140.5
2020-02-13,Sikkim,0.6
2020-02-13,Arunachal Pradesh,2.6
2020-02-13,Assam,29.1
2020-02-13,Manipur,2.3
2020-02-13,Meghalaya,5.6
2020-02-13,Mizoram,1.8
2020-02-13,Nagaland,2.2
2020-02-13,Tripura,4.1
2020-02-14,Punjab,152.6
2020-02-14,Haryana,157.5
2020-02-14,Rajasthan,202.7
2020-02-14,Delhi,82.5
2020-02-14,UP,323.1
2020-02-14,Uttarakhand,35.8
2020-02-14,HP,27.6
2020-02-14,J&K,40
2020-02-14,Chandigarh,4
2020-02-14,Chhattisgarh,86.9
2020-02-14,Gujarat,333.3
2020-02-14,MP,178.8
2020-02-14,Maharashtra,420.2
2020-02-14,Goa,12.8
2020-02-14,DNH,17.7
2020-02-14,Andhra Pradesh,160.6
2020-02-14,Telangana,160.2
2020-02-14,Karnataka,155.1
2020-02-14,Kerala,68.6
2020-02-14,Tamil Nadu,320.9
2020-02-14,Pondy,8.3
2020-02-14,Bihar,93.6
2020-02-14,Jharkhand,22.2
2020-02-14,Odisha,86.2
2020-02-14,West Bengal,141.4
2020-02-14,Sikkim,0.7
2020-02-14,Arunachal Pradesh,2.4
2020-02-14,Assam,27.6
2020-02-14,Manipur,2.2
2020-02-14,Meghalaya,5.7
2020-02-14,Mizoram,1.7
2020-02-14,Nagaland,1.9
2020-02-14,Tripura,4.4
2020-02-15,Punjab,140.8
2020-02-15,Haryana,146
2020-02-15,Rajasthan,202.3
2020-02-15,Delhi,80.2
2020-02-15,UP,316.4
2020-02-15,Uttarakhand,33.4
2020-02-15,HP,25.6
2020-02-15,J&K,38.6
2020-02-15,Chandigarh,3.2
2020-02-15,Chhattisgarh,87.7
2020-02-15,Gujarat,320.9
2020-02-15,MP,178.2
2020-02-15,Maharashtra,413.6
2020-02-15,Goa,12.8
2020-02-15,DNH,17.6
2020-02-15,Andhra Pradesh,162.2
2020-02-15,Telangana,163.9
2020-02-15,Karnataka,147.2
2020-02-15,Kerala,62.8
2020-02-15,Tamil Nadu,284.9
2020-02-15,Pondy,7.6
2020-02-15,Bihar,92
2020-02-15,Jharkhand,24.3
2020-02-15,Odisha,87.6
2020-02-15,West Bengal,139.1
2020-02-15,Sikkim,0.5
2020-02-15,Arunachal Pradesh,2.2
2020-02-15,Assam,28
2020-02-15,Manipur,2.6
2020-02-15,Meghalaya,5.7
2020-02-15,Mizoram,1.7
2020-02-15,Nagaland,2.1
2020-02-15,Tripura,4.3
2020-02-16,Punjab,108.1
2020-02-16,Haryana,123.5
2020-02-16,Rajasthan,239.9
2020-02-16,Delhi,71
2020-02-16,UP,274.4
2020-02-16,Uttarakhand,38.4
2020-02-16,HP,29.9
2020-02-16,J&K,45.8
2020-02-16,Chandigarh,3.6
2020-02-16,Chhattisgarh,79.1
2020-02-16,Gujarat,320.3
2020-02-16,MP,253.2
2020-02-16,Maharashtra,409
2020-02-16,Goa,8.8
2020-02-16,DNH,17.3
2020-02-16,Andhra Pradesh,163.5
2020-02-16,Telangana,179.9
2020-02-16,Karnataka,207.6
2020-02-16,Kerala,63.2
2020-02-16,Tamil Nadu,285
2020-02-16,Pondy,7.5
2020-02-16,Bihar,71.7
2020-02-16,Jharkhand,23
2020-02-16,Odisha,71.6
2020-02-16,West Bengal,117.9
2020-02-16,Sikkim,1.3
2020-02-16,Arunachal Pradesh,2
2020-02-16,Assam,23
2020-02-16,Manipur,2.8
2020-02-16,Meghalaya,6.4
2020-02-16,Mizoram,1.7
2020-02-16,Nagaland,2
2020-02-16,Tripura,3.5
2020-02-17,Punjab,112.7
2020-02-17,Haryana,131.5
2020-02-17,Rajasthan,242.1
2020-02-17,Delhi,68.7
2020-02-17,UP,289.2
2020-02-17,Uttarakhand,39.7
2020-02-17,HP,30.1
2020-02-17,J&K,51.3
2020-02-17,Chandigarh,4.1
2020-02-17,Chhattisgarh,79
2020-02-17,Gujarat,323.3
2020-02-17,MP,256
2020-02-17,Maharashtra,415.4
2020-02-17,Goa,9.1
2020-02-17,DNH,17.5
2020-02-17,Andhra Pradesh,163.3
2020-02-17,Telangana,182
2020-02-17,Karnataka,207.5
2020-02-17,Kerala,59.8
2020-02-17,Tamil Nadu,296.5
2020-02-17,Pondy,7.2
2020-02-17,Bihar,74.6
2020-02-17,Jharkhand,24.6
2020-02-17,Odisha,70.4
2020-02-17,West Bengal,112.6
2020-02-17,Sikkim,1.4
2020-02-17,Arunachal Pradesh,2.4
2020-02-17,Assam,22.1
2020-02-17,Manipur,2.9
2020-02-17,Meghalaya,6.4
2020-02-17,Mizoram,1.7
2020-02-17,Nagaland,2.1
2020-02-17,Tripura,3.4
2020-02-18,Punjab,113.5
2020-02-18,Haryana,131
2020-02-18,Rajasthan,243.4
2020-02-18,Delhi,71.1
2020-02-18,UP,289.2
2020-02-18,Uttarakhand,39.6
2020-02-18,HP,30.3
2020-02-18,J&K,51.3
2020-02-18,Chandigarh,3.9
2020-02-18,Chhattisgarh,80
2020-02-18,Gujarat,322.5
2020-02-18,MP,257
2020-02-18,Maharashtra,415.3
2020-02-18,Goa,8.9
2020-02-18,DNH,17.4
2020-02-18,Andhra Pradesh,161.2
2020-02-18,Telangana,180.5
2020-02-18,Karnataka,206
2020-02-18,Kerala,59.9
2020-02-18,Tamil Nadu,296.1
2020-02-18,Pondy,7.4
2020-02-18,Bihar,74.9
2020-02-18,Jharkhand,24.4
2020-02-18,Odisha,68.9
2020-02-18,West Bengal,108.2
2020-02-18,Sikkim,1.4
2020-02-18,Arunachal Pradesh,2.1
2020-02-18,Assam,21.8
2020-02-18,Manipur,2.8
2020-02-18,Meghalaya,6.7
2020-02-18,Mizoram,1.7
2020-02-18,Nagaland,2
2020-02-18,Tripura,3.6
2020-02-19,Punjab,113.8
2020-02-19,Haryana,129.9
2020-02-19,Rajasthan,238.3
2020-02-19,Delhi,71
2020-02-19,UP,292.5
2020-02-19,Uttarakhand,40.7
2020-02-19,HP,30.6
2020-02-19,J&K,52.3
2020-02-19,Chandigarh,3.8
2020-02-19,Chhattisgarh,84.2
2020-02-19,Gujarat,324.8
2020-02-19,MP,257.9
2020-02-19,Maharashtra,414.9
2020-02-19,Goa,9
2020-02-19,DNH,17.7
2020-02-19,Andhra Pradesh,164.6
2020-02-19,Telangana,182.2
2020-02-19,Karnataka,213.3
2020-02-19,Kerala,64.4
2020-02-19,Tamil Nadu,293.2
2020-02-19,Pondy,7.6
2020-02-19,Bihar,78.6
2020-02-19,Jharkhand,24.8
2020-02-19,Odisha,68.3
2020-02-19,West Bengal,114.2
2020-02-19,Sikkim,1.4
2020-02-19,Arunachal Pradesh,2.1
2020-02-19,Assam,22.5
2020-02-19,Manipur,2.9
2020-02-19,Meghalaya,6.6
2020-02-19,Mizoram,1.5
2020-02-19,Nagaland,2.1
2020-02-19,Tripura,4.1
2020-02-20,Punjab,115
2020-02-20,Haryana,131.2
2020-02-20,Rajasthan,244
2020-02-20,Delhi,71.4
2020-02-20,UP,293.3
2020-02-20,Uttarakhand,40.5
2020-02-20,HP,30.4
2020-02-20,J&K,53
2020-02-20,Chandigarh,3.9
2020-02-20,Chhattisgarh,81.3
2020-02-20,Gujarat,329.5
2020-02-20,MP,258.1
2020-02-20,Maharashtra,410.9
2020-02-20,Goa,9.5
2020-02-20,DNH,17.5
2020-02-20,Andhra Pradesh,165
2020-02-20,Telangana,183.5
2020-02-20,Karnataka,219
2020-02-20,Kerala,66.2
2020-02-20,Tamil Nadu,295.2
2020-02-20,Pondy,7.6
2020-02-20,Bihar,77.4
2020-02-20,Jharkhand,24.4
2020-02-20,Odisha,70.8
2020-02-20,West Bengal,115.4
2020-02-20,Sikkim,1.4
2020-02-20,Arunachal Pradesh,2.4
2020-02-20,Assam,23
2020-02-20,Manipur,2.9
2020-02-20,Meghalaya,6.3
2020-02-20,Mizoram,1.8
2020-02-20,Nagaland,2.2
2020-02-20,Tripura,4.2
2020-02-21,Punjab,112.8
2020-02-21,Haryana,130.2
2020-02-21,Rajasthan,234.2
2020-02-21,Delhi,67.7
2020-02-21,UP,291.9
2020-02-21,Uttarakhand,39.4
2020-02-21,HP,29.9
2020-02-21,J&K,54.2
2020-02-21,Chandigarh,3.6
2020-02-21,Chhattisgarh,79.3
2020-02-21,Gujarat,327.3
2020-02-21,MP,259
2020-02-21,Maharashtra,412.5
2020-02-21,Goa,9.4
2020-02-21,DNH,17.5
2020-02-21,Andhra Pradesh,162.8
2020-02-21,Telangana,179.3
2020-02-21,Karnataka,215.2
2020-02-21,Kerala,67
2020-02-21,Tamil Nadu,290.2
2020-02-21,Pondy,7.9
2020-02-21,Bihar,74.4
2020-02-21,Jharkhand,24.6
2020-02-21,Odisha,71.2
2020-02-21,West Bengal,114.2
2020-02-21,Sikkim,1.4
2020-02-21,Arunachal Pradesh,2.2
2020-02-21,Assam,23.8
2020-02-21,Manipur,3
2020-02-21,Meghalaya,6.4
2020-02-21,Mizoram,1.9
2020-02-21,Nagaland,2.3
2020-02-21,Tripura,4
2020-02-22,Punjab,107.4
2020-02-22,Haryana,116.6
2020-02-22,Rajasthan,233.9
2020-02-22,Delhi,65.4
2020-02-22,UP,285.5
2020-02-22,Uttarakhand,35.6
2020-02-22,HP,27.3
2020-02-22,J&K,54.2
2020-02-22,Chandigarh,3.2
2020-02-22,Chhattisgarh,81.8
2020-02-22,Gujarat,315.6
2020-02-22,MP,253.7
2020-02-22,Maharashtra,401.3
2020-02-22,Goa,9.5
2020-02-22,DNH,17.3
2020-02-22,Andhra Pradesh,161.7
2020-02-22,Telangana,178.7
2020-02-22,Karnataka,201.9
2020-02-22,Kerala,60.3
2020-02-22,Tamil Nadu,275.1
2020-02-22,Pondy,7.3
2020-02-22,Bihar,75.7
2020-02-22,Jharkhand,24.8
2020-02-22,Odisha,68.3
2020-02-22,West Bengal,104.1
2020-02-22,Sikkim,1.4
2020-02-22,Arunachal Pradesh,2.2
2020-02-22,Assam,23.4
2020-02-22,Manipur,2.7
2020-02-22,Meghalaya,6.3
2020-02-22,Mizoram,1.9
2020-02-22,Nagaland,2.1
2020-02-22,Tripura,3.8
2020-02-23,Punjab,150.1
2020-02-23,Haryana,156.6
2020-02-23,Rajasthan,223.1
2020-02-23,Delhi,106.7
2020-02-23,UP,380.9
2020-02-23,Uttarakhand,48.5
2020-02-23,HP,26.7
2020-02-23,J&K,46.4
2020-02-23,Chandigarh,4.9
2020-02-23,Chhattisgarh,96.3
2020-02-23,Gujarat,373.2
2020-02-23,MP,208.7
2020-02-23,Maharashtra,497.2
2020-02-23,Goa,10.7
2020-02-23,DNH,18.4
2020-02-23,Andhra Pradesh,196.6
2020-02-23,Telangana,169.7
2020-02-23,Karnataka,236.2
2020-02-23,Kerala,84.4
2020-02-23,Tamil Nadu,349.6
2020-02-23,Pondy,8.9
2020-02-23,Bihar,88.1
2020-02-23,Jharkhand,25.3
2020-02-23,Odisha,66.7
2020-02-23,West Bengal,164
2020-02-23,Sikkim,1.2
2020-02-23,Arunachal Pradesh,1.9
2020-02-23,Assam,23
2020-02-23,Manipur,2.3
2020-02-23,Meghalaya,5.6
2020-02-23,Mizoram,1.7
2020-02-23,Nagaland,2
2020-02-23,Tripura,4.6
2020-02-24,Punjab,156.9
2020-02-24,Haryana,165.3
2020-02-24,Rajasthan,230.6
2020-02-24,Delhi,110.7
2020-02-24,UP,395.5
2020-02-24,Uttarakhand,43
2020-02-24,HP,27.4
2020-02-24,J&K,45
2020-02-24,Chandigarh,4.9
2020-02-24,Chhattisgarh,95.4
2020-02-24,Gujarat,379.4
2020-02-24,MP,209.7
2020-02-24,Maharashtra,504.1
2020-02-24,Goa,10.7
2020-02-24,DNH,18.5
2020-02-24,Andhra Pradesh,196.5
2020-02-24,Telangana,174.8
2020-02-24,Karnataka,226.9
2020-02-24,Kerala,86.1
2020-02-24,Tamil Nadu,343.7
2020-02-24,Pondy,8.7
2020-02-24,Bihar,92.8
2020-02-24,Jharkhand,26.7
2020-02-24,Odisha,74
2020-02-24,West Bengal,183.5
2020-02-24,Sikkim,1.1
2020-02-24,Arunachal Pradesh,1.9
2020-02-24,Assam,23.9
2020-02-24,Manipur,2.4
2020-02-24,Meghalaya,5
2020-02-24,Mizoram,1.8
2020-02-24,Nagaland,2
2020-02-24,Tripura,4.9
2020-02-25,Punjab,169.9
2020-02-25,Haryana,169.2
2020-02-25,Rajasthan,239.3
2020-02-25,Delhi,114.5
2020-02-25,UP,408.6
2020-02-25,Uttarakhand,43.6
2020-02-25,HP,28.4
2020-02-25,J&K,45.8
2020-02-25,Chandigarh,5.1
2020-02-25,Chhattisgarh,95.2
2020-02-25,Gujarat,373.5
2020-02-25,MP,210.6
2020-02-25,Maharashtra,501.8
2020-02-25,Goa,10.7
2020-02-25,DNH,18.5
2020-02-25,Andhra Pradesh,195.6
2020-02-25,Telangana,174.5
2020-02-25,Karnataka,220.8
2020-02-25,Kerala,84
2020-02-25,Tamil Nadu,330.9
2020-02-25,Pondy,8.4
2020-02-25,Bihar,98.6
2020-02-25,Jharkhand,26.7
2020-02-25,Odisha,80.3
2020-02-25,West Bengal,194.5
2020-02-25,Sikkim,1.1
2020-02-25,Arunachal Pradesh,2.1
2020-02-25,Assam,24.5
2020-02-25,Manipur,2.6
2020-02-25,Meghalaya,5.3
2020-02-25,Mizoram,1.6
2020-02-25,Nagaland,2.3
2020-02-25,Tripura,4.5
2020-02-26,Punjab,168.9
2020-02-26,Haryana,170.7
2020-02-26,Rajasthan,242
2020-02-26,Delhi,117.1
2020-02-26,UP,419.6
2020-02-26,Uttarakhand,43.8
2020-02-26,HP,28
2020-02-26,J&K,47.2
2020-02-26,Chandigarh,5.4
2020-02-26,Chhattisgarh,97
2020-02-26,Gujarat,376.2
2020-02-26,MP,213.5
2020-02-26,Maharashtra,496.2
2020-02-26,Goa,10.7
2020-02-26,DNH,18.3
2020-02-26,Andhra Pradesh,201.7
2020-02-26,Telangana,172.5
2020-02-26,Karnataka,228.3
2020-02-26,Kerala,83.1
2020-02-26,Tamil Nadu,332.9
2020-02-26,Pondy,8.1
2020-02-26,Bihar,100.3
2020-02-26,Jharkhand,27.5
2020-02-26,Odisha,82.2
2020-02-26,West Bengal,194.6
2020-02-26,Sikkim,1.4
2020-02-26,Arunachal Pradesh,2.2
2020-02-26,Assam,23.1
2020-02-26,Manipur,2.6
2020-02-26,Meghalaya,5.5
2020-02-26,Mizoram,1.6
2020-02-26,Nagaland,2.3
2020-02-26,Tripura,4.9
2020-02-27,Punjab,152.1
2020-02-27,Haryana,162.2
2020-02-27,Rajasthan,241.7
2020-02-27,Delhi,117.5
2020-02-27,UP,432.3
2020-02-27,Uttarakhand,42.1
2020-02-27,HP,28.5
2020-02-27,J&K,46.4
2020-02-27,Chandigarh,5.3
2020-02-27,Chhattisgarh,95.4
2020-02-27,Gujarat,374.2
2020-02-27,MP,217.3
2020-02-27,Maharashtra,492.4
2020-02-27,Goa,10.7
2020-02-27,DNH,18.1
2020-02-27,Andhra Pradesh,205
2020-02-27,Telangana,175
2020-02-27,Karnataka,236.2
2020-02-27,Kerala,83.6
2020-02-27,Tamil Nadu,342.2
2020-02-27,Pondy,8.7
2020-02-27,Bihar,105.7
2020-02-27,Jharkhand,27.4
2020-02-27,Odisha,83.3
2020-02-27,West Bengal,198.5
2020-02-27,Sikkim,1.3
2020-02-27,Arunachal Pradesh,2.1
2020-02-27,Assam,23.4
2020-02-27,Manipur,2.5
2020-02-27,Meghalaya,5.7
2020-02-27,Mizoram,1.8
2020-02-27,Nagaland,2.1
2020-02-27,Tripura,5.1
2020-02-28,Punjab,152
2020-02-28,Haryana,162
2020-02-28,Rajasthan,227.1
2020-02-28,Delhi,110.5
2020-02-28,UP,424.5
2020-02-28,Uttarakhand,43
2020-02-28,HP,28.6
2020-02-28,J&K,43.4
2020-02-28,Chandigarh,4.7
2020-02-28,Chhattisgarh,95
2020-02-28,Gujarat,370.7
2020-02-28,MP,213.2
2020-02-28,Maharashtra,491.6
2020-02-28,Goa,10.7
2020-02-28,DNH,18.2
2020-02-28,Andhra Pradesh,199.1
2020-02-28,Telangana,167
2020-02-28,Karnataka,232.3
2020-02-28,Kerala,84.6
2020-02-28,Tamil Nadu,352.7
2020-02-28,Pondy,8.9
2020-02-28,Bihar,106.1
2020-02-28,Jharkhand,26.8
2020-02-28,Odisha,87.7
2020-02-28,West Bengal,191.8
2020-02-28,Sikkim,1.3
2020-02-28,Arunachal Pradesh,2.2
2020-02-28,Assam,24.4
2020-02-28,Manipur,2.5
2020-02-28,Meghalaya,5.2
2020-02-28,Mizoram,1.6
2020-02-28,Nagaland,2.3
2020-02-28,Tripura,5.1
2020-02-29,Punjab,162.4
2020-02-29,Haryana,158.8
2020-02-29,Rajasthan,205
2020-02-29,Delhi,99.6
2020-02-29,UP,414.8
2020-02-29,Uttarakhand,40.7
2020-02-29,HP,25.8
2020-02-29,J&K,46.5
2020-02-29,Chandigarh,4.7
2020-02-29,Chhattisgarh,94.1
2020-02-29,Gujarat,364.2
2020-02-29,MP,206.1
2020-02-29,Maharashtra,479.3
2020-02-29,Goa,11.2
2020-02-29,DNH,17.9
2020-02-29,Andhra Pradesh,194.3
2020-02-29,Telangana,154.8
2020-02-29,Karnataka,214.9
2020-02-29,Kerala,78.8
2020-02-29,Tamil Nadu,326.3
2020-02-29,Pondy,8.5
2020-02-29,Bihar,105.7
2020-02-29,Jharkhand,28.9
2020-02-29,Odisha,83.5
2020-02-29,West Bengal,176.8
2020-02-29,Sikkim,0.9
2020-02-29,Arunachal Pradesh,1.8
2020-02-29,Assam,23.3
2020-02-29,Manipur,2.6
2020-02-29,Meghalaya,4.9
2020-02-29,Mizoram,1.7
2020-02-29,Nagaland,2
2020-02-29,Tripura,4.4
2020-03-01,Punjab,108.2
2020-03-01,Haryana,125.7
2020-03-01,Rajasthan,240.7
2020-03-01,Delhi,73.8
2020-03-01,UP,294
2020-03-01,Uttarakhand,40.4
2020-03-01,HP,30.8
2020-03-01,J&K,52
2020-03-01,Chandigarh,4.6
2020-03-01,Chhattisgarh,75.2
2020-03-01,Gujarat,318.9
2020-03-01,MP,238.3
2020-03-01,Maharashtra,422.9
2020-03-01,Goa,12.7
2020-03-01,DNH,18.6
2020-03-01,Andhra Pradesh,161.9
2020-03-01,Telangana,201
2020-03-01,Karnataka,213.2
2020-03-01,Kerala,73.7
2020-03-01,Tamil Nadu,290.7
2020-03-01,Pondy,7.2
2020-03-01,Bihar,80.1
2020-03-01,Jharkhand,24.6
2020-03-01,Odisha,64.2
2020-03-01,West Bengal,106.4
2020-03-01,Sikkim,2
2020-03-01,Arunachal Pradesh,2.1
2020-03-01,Assam,22.6
2020-03-01,Manipur,2.6
2020-03-01,Meghalaya,6.3
2020-03-01,Mizoram,1.8
2020-03-01,Nagaland,2.2
2020-03-01,Tripura,3.3
2020-03-02,Punjab,112
2020-03-02,Haryana,124.7
2020-03-02,Rajasthan,242.6
2020-03-02,Delhi,74.5
2020-03-02,UP,292.3
2020-03-02,Uttarakhand,40.3
2020-03-02,HP,31.3
2020-03-02,J&K,49.9
2020-03-02,Chandigarh,4.7
2020-03-02,Chhattisgarh,75.8
2020-03-02,Gujarat,324.5
2020-03-02,MP,242.4
2020-03-02,Maharashtra,437.2
2020-03-02,Goa,11
2020-03-02,DNH,18.9
2020-03-02,Andhra Pradesh,161.3
2020-03-02,Telangana,209.3
2020-03-02,Karnataka,215.4
2020-03-02,Kerala,74.4
2020-03-02,Tamil Nadu,291.7
2020-03-02,Pondy,7.4
2020-03-02,Bihar,79.7
2020-03-02,Jharkhand,24.2
2020-03-02,Odisha,66
2020-03-02,West Bengal,109.1
2020-03-02,Sikkim,2.1
2020-03-02,Arunachal Pradesh,2.2
2020-03-02,Assam,22.4
2020-03-02,Manipur,2.6
2020-03-02,Meghalaya,6.4
2020-03-02,Mizoram,1.7
2020-03-02,Nagaland,2.2
2020-03-02,Tripura,3.5
2020-03-03,Punjab,112.6
2020-03-03,Haryana,120.2
2020-03-03,Rajasthan,239
2020-03-03,Delhi,74.7
2020-03-03,UP,269.2
2020-03-03,Uttarakhand,40.1
2020-03-03,HP,27.9
2020-03-03,J&K,51.9
2020-03-03,Chandigarh,4.7
2020-03-03,Chhattisgarh,74.2
2020-03-03,Gujarat,320.9
2020-03-03,MP,227.7
2020-03-03,Maharashtra,436.9
2020-03-03,Goa,10.4
2020-03-03,DNH,18.9
2020-03-03,Andhra Pradesh,166.8
2020-03-03,Telangana,209.4
2020-03-03,Karnataka,216.7
2020-03-03,Kerala,66.7
2020-03-03,Tamil Nadu,298.3
2020-03-03,Pondy,6.9
2020-03-03,Bihar,79.5
2020-03-03,Jharkhand,25.6
2020-03-03,Odisha,64.6
2020-03-03,West Bengal,106.8
2020-03-03,Sikkim,2.1
2020-03-03,Arunachal Pradesh,2.1
2020-03-03,Assam,22
2020-03-03,Manipur,2.6
2020-03-03,Meghalaya,6.5
2020-03-03,Mizoram,1.8
2020-03-03,Nagaland,2.2
2020-03-03,Tripura,3.9
2020-03-04,Punjab,113.5
2020-03-04,Haryana,126.5
2020-03-04,Rajasthan,231.5
2020-03-04,Delhi,77.5
2020-03-04,UP,276.6
2020-03-04,Uttarakhand,38
2020-03-04,HP,28.8
2020-03-04,J&K,53.8
2020-03-04,Chandigarh,4.7
2020-03-04,Chhattisgarh,69.7
2020-03-04,Gujarat,317.8
2020-03-04,MP,231.1
2020-03-04,Maharashtra,428.4
2020-03-04,Goa,13.5
2020-03-04,DNH,19
2020-03-04,Andhra Pradesh,168.6
2020-03-04,Telangana,212.1
2020-03-04,Karnataka,225.6
2020-03-04,Kerala,73
2020-03-04,Tamil Nadu,298.3
2020-03-04,Pondy,6.4
2020-03-04,Bihar,70.5
2020-03-04,Jharkhand,23.9
2020-03-04,Odisha,65.2
2020-03-04,West Bengal,109.6
2020-03-04,Sikkim,2
2020-03-04,Arunachal Pradesh,2.2
2020-03-04,Assam,23
2020-03-04,Manipur,2.7
2020-03-04,Meghalaya,6.4
2020-03-04,Mizoram,1.8
2020-03-04,Nagaland,2.3
2020-03-04,Tripura,3.4
2020-03-05,Punjab,113
2020-03-05,Haryana,129.7
2020-03-05,Rajasthan,243.4
2020-03-05,Delhi,79.7
2020-03-05,UP,295.1
2020-03-05,Uttarakhand,40.1
2020-03-05,HP,30.2
2020-03-05,J&K,53.2
2020-03-05,Chandigarh,4.6
2020-03-05,Chhattisgarh,67.7
2020-03-05,Gujarat,313.9
2020-03-05,MP,236.6
2020-03-05,Maharashtra,427
2020-03-05,Goa,13.4
2020-03-05,DNH,17.6
2020-03-05,Andhra Pradesh,171.5
2020-03-05,Telangana,210.3
2020-03-05,Karnataka,226.8
2020-03-05,Kerala,73.4
2020-03-05,Tamil Nadu,298.5
2020-03-05,Pondy,7.3
2020-03-05,Bihar,80.2
2020-03-05,Jharkhand,24.4
2020-03-05,Odisha,65.4
2020-03-05,West Bengal,110.9
2020-03-05,Sikkim,2
2020-03-05,Arunachal Pradesh,2.2
2020-03-05,Assam,22.4
2020-03-05,Manipur,2.7
2020-03-05,Meghalaya,6.5
2020-03-05,Mizoram,1.6
2020-03-05,Nagaland,2.2
2020-03-05,Tripura,4.1
2020-03-13,Punjab,111.8
2020-03-13,Haryana,128.5
2020-03-13,Rajasthan,237.6
2020-03-13,Delhi,72.7
2020-03-13,UP,288.3
2020-03-13,Uttarakhand,40.7
2020-03-13,HP,30.3
2020-03-13,J&K,52.5
2020-03-13,Chandigarh,4.4
2020-03-13,Chhattisgarh,72.9
2020-03-13,Gujarat,327.6
2020-03-13,MP,239.8
2020-03-13,Maharashtra,434.1
2020-03-13,Goa,13.6
2020-03-13,DNH,18.6
2020-03-13,Andhra Pradesh,171.3
2020-03-13,Telangana,212.3
2020-03-13,Karnataka,222.3
2020-03-13,Kerala,70.9
2020-03-13,Tamil Nadu,298.1
2020-03-13,Pondy,7.2
2020-03-13,Bihar,79.9
2020-03-13,Jharkhand,24.6
2020-03-13,Odisha,65.2
2020-03-13,West Bengal,110
2020-03-13,Sikkim,2
2020-03-13,Arunachal Pradesh,2.4
2020-03-13,Assam,23.1
2020-03-13,Manipur,2.7
2020-03-13,Meghalaya,6.3
2020-03-13,Mizoram,1.6
2020-03-13,Nagaland,2.4
2020-03-13,Tripura,3.6
2020-03-14,Punjab,103.6
2020-03-14,Haryana,114.1
2020-03-14,Rajasthan,240.4
2020-03-14,Delhi,69.3
2020-03-14,UP,288
2020-03-14,Uttarakhand,37.2
2020-03-14,HP,28.4
2020-03-14,J&K,47.6
2020-03-14,Chandigarh,4
